date,user,name,text,retweet,favorite,location,Post
2022-04-05 04:34:59+00:00,Sport24news,Sport24,"The Proteas navigated, with ease, what was a potentially tricky first Test against Bangladesh at Kingsmead, despite… https://t.co/Udwxu23I0x",1,2,South Africa,"The Proteas navigated, with ease, what was a potentially tricky first Test against Bangladesh at Kingsmead, despite… https://t.co/Udwxu23I0x"
2022-04-05 04:34:36+00:00,ankushgoel4bjp,Ankush Goel,"@rohini_sgh If you want to close all the restaurants dusting Ramzan, then you have to make this demand in Pakistani… https://t.co/IStxxJ5aOD",0,1,"Jagraon, India","@rohini_sgh If you want to close all the restaurants dusting Ramzan, then you have to make this demand in Pakistani… https://t.co/IStxxJ5aOD"
2022-04-05 04:33:33+00:00,imtheguy07,𝐂𝐫𝐢𝐜𝐤𝐞𝐭 𝐊𝐢𝐧𝐠 👑,"Lowest Test Total In An Inn's Against South Africa 🇿🇦 :-

🇳🇿 New Zealand - 45
🇦🇺 Australia - 47
🇵🇰 Pakistan - 49
🇧🇩… https://t.co/Ca5bKRGsjf",6,101,,"Lowest Test Total In An Inn's Against South Africa 🇿🇦 :-

🇳🇿 New Zealand - 45
🇦🇺 Australia - 47
🇵🇰 Pakistan - 49
🇧🇩… https://t.co/Ca5bKRGsjf"
2022-04-05 04:32:57+00:00,CricketNDTV,CricketNDTV,Bangladesh fans were left disappointed after plenty of on-field calls went against their side in the 1st Test at Du… https://t.co/sxLpNRfBCi,2,8,India,Bangladesh fans were left disappointed after plenty of on-field calls went against their side in the 1st Test at Du… https://t.co/sxLpNRfBCi
2022-04-05 04:32:44+00:00,somu_1993,Artimous Attad,"@barikul @ShasankaScion If a Hindu mob would have dared to burn alive 60 Muslims in Bangladesh, would you spare a s… https://t.co/h8oPWPf3vO",0,0,,"@barikul @ShasankaScion If a Hindu mob would have dared to burn alive 60 Muslims in Bangladesh, would you spare a s… https://t.co/h8oPWPf3vO"
2022-04-05 04:32:09+00:00,AshuSharma2494,Ashu Sharma,Paki journalist does not get answer from ex PTI Minister Ali Zaidi on- is it correct to call 190+ MNAs (MP) traitor… https://t.co/Z3Oh3tNQ4d,0,0,,Paki journalist does not get answer from ex PTI Minister Ali Zaidi on- is it correct to call 190+ MNAs (MP) traitor… https://t.co/Z3Oh3tNQ4d
2022-04-05 04:31:39+00:00,_PriyaSaha,Priya Saha,"@PowerUSAID @UN Bangladesh have eight million Dalit community. They are traditional cleaner, cobbler and tea garden… https://t.co/onyttsvDzO",0,0,Bangladesh  & USA,"@PowerUSAID @UN Bangladesh have eight million Dalit community. They are traditional cleaner, cobbler and tea garden… https://t.co/onyttsvDzO"
2022-04-05 04:31:26+00:00,asianewsnetwork,Asia News Network,The talks marked 50 years of diplomatic ties between the two nations.  #Bangladesh #TheDailyStar… https://t.co/gLAfXNz6ao,0,0,,The talks marked 50 years of diplomatic ties between the two nations.  #Bangladesh #TheDailyStar… https://t.co/gLAfXNz6ao
2022-04-05 04:31:23+00:00,febdonline,The Financial Express,"“Universal pension is a wonderful concept developed for a welfare state. The idea needs to be implemented,” said Mo… https://t.co/Po5P3wwUxD",0,0,"Dhaka, Bangladesh","“Universal pension is a wonderful concept developed for a welfare state. The idea needs to be implemented,” said Mo… https://t.co/Po5P3wwUxD"
2022-04-05 04:31:01+00:00,Dhaka_Air,Dhaka Air,"04-05-2022, 10:00 – Air Quality Index is 150 in Dhaka : Unhealthy for Sensitive Groups.  #DhakaAir #airquality #Dhaka #Bangladesh",0,0,"Dhaka, Bangladesh","04-05-2022, 10:00 – Air Quality Index is 150 in Dhaka : Unhealthy for Sensitive Groups.  #DhakaAir #airquality #Dhaka #Bangladesh"
2022-04-05 04:30:58+00:00,avzaagzonunaada,Sā́mapriyaḣ 𐨯𐨌𐨨𐨤𐨿𐨪𐨁𐨩𐨏 𑀲𑀸𑀫𑀧𑁆𑀭𑀺𑀬𑀂,"@syadvadin @aryaman2020 @SameerudDowla @ssshaandro Woops ... eastern India, Nepal and Bangladesh, of course. Perhaps also Bhutan.",0,1,Цӕгат Каролинӕ,"@syadvadin @aryaman2020 @SameerudDowla @ssshaandro Woops ... eastern India, Nepal and Bangladesh, of course. Perhaps also Bhutan."
2022-04-05 04:30:36+00:00,qManish,Manish,"@Ryan_H1nd India has Area weightage too...

Pakistan area was 5 Times than Bangladesh but No weight was given to it… https://t.co/XQaKm8xkGx",0,0,,"@Ryan_H1nd India has Area weightage too...

Pakistan area was 5 Times than Bangladesh but No weight was given to it… https://t.co/XQaKm8xkGx"
2022-04-05 04:30:20+00:00,dailystarnews,The Daily Star,"The visitors were effective, to a certain extent, as they bundled #SouthAfrica out for 204 in their 2nd #innings bu… https://t.co/etOALpgiEI",0,3,Bangladesh,"The visitors were effective, to a certain extent, as they bundled #SouthAfrica out for 204 in their 2nd #innings bu… https://t.co/etOALpgiEI"
2022-04-05 04:30:14+00:00,vsatwik1,Spacex,@Hawaii_Champion @PerAhlberg1 @LeoKorogodski @brunobalvanera @USAmbUN Critical topics like genocide require interna… https://t.co/sYlZSuVgld,0,0,,@Hawaii_Champion @PerAhlberg1 @LeoKorogodski @brunobalvanera @USAmbUN Critical topics like genocide require interna… https://t.co/sYlZSuVgld
2022-04-05 04:30:09+00:00,AndrewB50030349,Andrew,"@TimWilsonMP Hi Tim. While UK, US, France, Canada, Finland, Slovakia, Korea, Japan, China, Argentina, Bangladesh, N… https://t.co/DPQprJ0xTN",0,0,"Melbourne, Australia ","@TimWilsonMP Hi Tim. While UK, US, France, Canada, Finland, Slovakia, Korea, Japan, China, Argentina, Bangladesh, N… https://t.co/DPQprJ0xTN"
2022-04-05 04:30:02+00:00,tetsu_ozawa,"awazo.com | travel, photography and essay","The man looked away when I focused on him.
In Dhaka, Bangladesh.

Photo with Essay by Tetsu Ozawa… https://t.co/UFeiZJjHS6",0,2,Tokyo,"The man looked away when I focused on him.
In Dhaka, Bangladesh.

Photo with Essay by Tetsu Ozawa… https://t.co/UFeiZJjHS6"
2022-04-05 04:30:00+00:00,ORFMumbai,ORF Mumbai,"From the Indian perspective, the #Bangladesh-#Bhutan-India-#Nepal Motor Vehicles Agreement (BBIN-MVA) will, most si… https://t.co/QN2vtfUuoM",0,0,"Nariman Point, Mumbai, India","From the Indian perspective, the #Bangladesh-#Bhutan-India-#Nepal Motor Vehicles Agreement (BBIN-MVA) will, most si… https://t.co/QN2vtfUuoM"
2022-04-05 04:28:02+00:00,1129_ali,Freelance Scanner,"MSSQL DATABASE REPAIR TASK
Budget (10-30) USD
Name: Smart Framework
Country: Bangladesh
Client :… https://t.co/Xh3z4TxFUF",0,0,"Karachi, Pakistan","MSSQL DATABASE REPAIR TASK
Budget (10-30) USD
Name: Smart Framework
Country: Bangladesh
Client :… https://t.co/Xh3z4TxFUF"
2022-04-05 04:27:58+00:00,hashsingh5555,Hashsingh5555,"It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldives, Nepal and Bangladesh… https://t.co/zowCkNBeqc",0,0,,"It is the unfolding crisis in Pakistan and Sri Lanka which is forcing countries like Maldives, Nepal and Bangladesh… https://t.co/zowCkNBeqc"
2022-04-05 04:27:56+00:00,culer_false,false culer,@horev141 @ryan_fcblahm @Vblegend101 he is from bangladesh😭😭,0,0,,@horev141 @ryan_fcblahm @Vblegend101 he is from bangladesh😭😭
2022-04-05 04:27:44+00:00,GMaddikonda,Giridhar Maddikonda,"@minhaj_a Normally for such low scores, wickets keep falling while the score remains unchanged. Bangladesh didn’t l… https://t.co/XwTG6YSlWq",0,1,"Redmond, WA","@minhaj_a Normally for such low scores, wickets keep falling while the score remains unchanged. Bangladesh didn’t l… https://t.co/XwTG6YSlWq"
2022-04-05 04:27:43+00:00,Mukesh33502751,Mukesh,@Parmjitbnl @SalmanNizami_ @AdityaRajKaul CHUSLAM of Arab desert cult these chulamis in India have changed THEIR ba… https://t.co/yzIuDFP05V,0,0,"Jammu, Jammu & Kashmir, India",@Parmjitbnl @SalmanNizami_ @AdityaRajKaul CHUSLAM of Arab desert cult these chulamis in India have changed THEIR ba… https://t.co/yzIuDFP05V
2022-04-05 04:26:52+00:00,Jamildailystar,Jamil Khan,#Foreign #Minister AK Abdul Momen has #strongly made the #case for #withdrawing #sanctions on #Rab and its seven cu… https://t.co/uDFaN64uRN,0,0,"Dhaka, Bangladesh",#Foreign #Minister AK Abdul Momen has #strongly made the #case for #withdrawing #sanctions on #Rab and its seven cu… https://t.co/uDFaN64uRN
2022-04-05 04:26:47+00:00,dailystarnews,The Daily Star,"This means that secondary schools and colleges will be open till the 18th of #Ramadan.
#Bangladesh #schools
https://t.co/qGYbcaua45",0,3,Bangladesh,"This means that secondary schools and colleges will be open till the 18th of #Ramadan.
#Bangladesh #schools
https://t.co/qGYbcaua45"
2022-04-05 04:26:36+00:00,craigray11,Craig Ray,"“Maharaj doesn’t always receive the accolades he might, considering he’s often the 4th or 5th bowler in a country t… https://t.co/x5VtNc3ZOm",0,2,Cape Town,"“Maharaj doesn’t always receive the accolades he might, considering he’s often the 4th or 5th bowler in a country t… https://t.co/x5VtNc3ZOm"
2022-04-05 04:26:12+00:00,Jalalud69159793,Jalal uddin,@elonmusk Plz help me Sir. My all end for covid19. Agrani Bank ltd. Ac 0200016322167 md.Jalal uddin. Bangladesh bKash number +8801927968254,0,0,"Dhaka, Bangladesh ",@elonmusk Plz help me Sir. My all end for covid19. Agrani Bank ltd. Ac 0200016322167 md.Jalal uddin. Bangladesh bKash number +8801927968254
2022-04-05 04:25:49+00:00,JalalUd55093800,Jalal Uddin,"@usembassydhaka Thanks for everything,your kindle and wonderful greeting about Bangladesh and Bangladeshi people....!",0,0,,"@usembassydhaka Thanks for everything,your kindle and wonderful greeting about Bangladesh and Bangladeshi people....!"
2022-04-05 04:25:44+00:00,kafirword,HinduHindiHindustan,"Ganga Jamuna Tehzeeb 

Hindu Muslim Bhai Bhai 

Ramzan mey Ram &amp; Diwali mey Ali

Tolerance &amp; Secularism 

All these… https://t.co/ONHO2aK1Ri",1,0,"Mumbai, India","Ganga Jamuna Tehzeeb 

Hindu Muslim Bhai Bhai 

Ramzan mey Ram &amp; Diwali mey Ali

Tolerance &amp; Secularism 

All these… https://t.co/ONHO2aK1Ri"
2022-04-05 04:25:09+00:00,iampro_dey,Proshanta dey,"@SalmanNizami_ Visit Bangladesh.  Then you will realise, what majority can do.. Don’t be so idiot minded.",0,0,"Barisal, Bangladesh","@SalmanNizami_ Visit Bangladesh.  Then you will realise, what majority can do.. Don’t be so idiot minded."
2022-04-05 04:25:04+00:00,ar_pitman,Adam Pitman,@SinanAlHarith This is a solid point I hadn't thought of. Beijing's expectations are lower than often portrayed in Bangladesh.,0,0,Bangladesh | USA,@SinanAlHarith This is a solid point I hadn't thought of. Beijing's expectations are lower than often portrayed in Bangladesh.
2022-04-05 04:24:31+00:00,MSNAustralia,MSN Australia,Bangladesh lodge complaint over 'deplorable' act https://t.co/jPODrcoglD,0,0,Australia,Bangladesh lodge complaint over 'deplorable' act https://t.co/jPODrcoglD
2022-04-05 04:24:14+00:00,UpoharBD,UpoharBD,🥨🥨Give a happy ending to your meal or #Iftar with Jalebi/Jilipi. You can send these mouth-watering😋 sweets to your… https://t.co/8vX2aY3vC1,0,0,"Dhaka, Bangladesh",🥨🥨Give a happy ending to your meal or #Iftar with Jalebi/Jilipi. You can send these mouth-watering😋 sweets to your… https://t.co/8vX2aY3vC1
2022-04-05 04:23:03+00:00,GoBillBoard,GoBillBoard🇮🇳,"#Bangladesh should avoid foreign influence in it's media and financial system

#China has managed to ruin both… https://t.co/p0JdwSAj0c",0,0,,"#Bangladesh should avoid foreign influence in it's media and financial system

#China has managed to ruin both… https://t.co/p0JdwSAj0c"
2022-04-05 04:22:35+00:00,freebangladesh,Free Bangladesh 🇧🇩 ♥,"Edible Oils like olive oil or sunflower oil or vegetable oil are cheaper in America, UK or EU then in #Bangladesh.
How can this be possible?",0,1,Bangladesh,"Edible Oils like olive oil or sunflower oil or vegetable oil are cheaper in America, UK or EU then in #Bangladesh.
How can this be possible?"
2022-04-05 04:22:21+00:00,CFISS_,CFISS,"Bangladesh believes in a free and open Indo-Pacific region and an international rule-based system, and is eager to… https://t.co/Bt1JiaREBt",0,0,"Dhaka, Bangladesh","Bangladesh believes in a free and open Indo-Pacific region and an international rule-based system, and is eager to… https://t.co/Bt1JiaREBt"
2022-04-05 04:21:29+00:00,bipss,BIPSS,'All states have their own interests and there are no permanent friends. Bangladesh needs to develop key capabiliti… https://t.co/xLz7MMNzCx,0,0,"Dhaka, Bangladesh",'All states have their own interests and there are no permanent friends. Bangladesh needs to develop key capabiliti… https://t.co/xLz7MMNzCx
2022-04-05 04:21:10+00:00,PAKSport_Tv,#PAKvAUS #PAKvAUS,Bangladesh Cricket Board will be officially lodging complaint to the ICC on umpiring after the Test series against… https://t.co/BckWP1Luwa,1,3,Pakistan,Bangladesh Cricket Board will be officially lodging complaint to the ICC on umpiring after the Test series against… https://t.co/BckWP1Luwa
2022-04-05 04:21:00+00:00,IPL2022_Score,#IPL2022 #IPL2022,Bangladesh Cricket Board will be officially lodging complaint to the ICC on umpiring after the Test series against South Africa. #Cricket,0,0,,Bangladesh Cricket Board will be officially lodging complaint to the ICC on umpiring after the Test series against South Africa. #Cricket
2022-04-05 04:20:59+00:00,PUX_234,PUX_234,@GainsAssociates @bold_point How do you plan to spread awareness about your project in countries/regions where Engl… https://t.co/HuYKnhCaP8,0,0,,@GainsAssociates @bold_point How do you plan to spread awareness about your project in countries/regions where Engl… https://t.co/HuYKnhCaP8
2022-04-05 04:20:14+00:00,msumalaysiaFISE,MSUmalaysia.FISE,"Throwback to 1st MSU Ihya Ramadhan 2022!
Iftar Mentoring with FISE International students from Bangladesh and China… https://t.co/3LXAuXAwOe",0,1,"Shah Alam, Selangor, Malaysia","Throwback to 1st MSU Ihya Ramadhan 2022!
Iftar Mentoring with FISE International students from Bangladesh and China… https://t.co/3LXAuXAwOe"
2022-04-05 04:17:14+00:00,questionsaglore,Nandan 🇮🇳,When you limit History till the last decade then you are bound to not understand why India is supporting or opposin… https://t.co/r1ztgyIKTa,0,0,,When you limit History till the last decade then you are bound to not understand why India is supporting or opposin… https://t.co/r1ztgyIKTa
2022-04-05 04:16:39+00:00,AleemShafique,aleem,@mehdi_bokhari Terming the elected majority in assembly as “traitors” and refusing transfer of power. Sounds famili… https://t.co/hTGKJq1m9D,0,0,"Alberta, Canada",@mehdi_bokhari Terming the elected majority in assembly as “traitors” and refusing transfer of power. Sounds famili… https://t.co/hTGKJq1m9D
2022-04-05 04:16:28+00:00,dev_parly,Parly Dev,welcome #PeterHaas Sir .The rate of Covid is very low in Bangladesh now. But Family interviews have not started yet… https://t.co/oWkinKWWLq,0,0,,welcome #PeterHaas Sir .The rate of Covid is very low in Bangladesh now. But Family interviews have not started yet… https://t.co/oWkinKWWLq
2022-04-05 04:16:25+00:00,SyedSuri,Syed Soban Suri,@Shri_Chandra0 @hussain2577 @DeekshaNRaut @hemant_1110_ I care about issues in my country. Pak and Bangladesh answe… https://t.co/r9CXjVtFA3,0,0,,@Shri_Chandra0 @hussain2577 @DeekshaNRaut @hemant_1110_ I care about issues in my country. Pak and Bangladesh answe… https://t.co/r9CXjVtFA3
2022-04-05 04:15:44+00:00,Khalikhidmat,"मोल करो तलवार का, पड़े रहने दो म्यान!","@HumyaraM @Neilthenoble @HORBIT111 @ravikr @nistula I will trust Dr Abul Barkat, a Dhaka university professor than… https://t.co/RqampBo9ZG",0,0,,"@HumyaraM @Neilthenoble @HORBIT111 @ravikr @nistula I will trust Dr Abul Barkat, a Dhaka university professor than… https://t.co/RqampBo9ZG"
2022-04-05 04:14:46+00:00,Stevenrowe25,Steven Rowe,@Sah75official Seriously the howlers got overturned what’s the prob the umpires calls they r not howlers that comes… https://t.co/G6G2ioRX1s,0,0,,@Sah75official Seriously the howlers got overturned what’s the prob the umpires calls they r not howlers that comes… https://t.co/G6G2ioRX1s
2022-04-05 04:14:42+00:00,Mursheed21,Sayeed Muhammad Saleh,"Muslims take up Times square,New York to perform taraeeh prayers.

#Muslim #RamadanKareem #Ramzan 
#Islam… https://t.co/0mgJrtmk7B",0,1,Bangladesh,"Muslims take up Times square,New York to perform taraeeh prayers.

#Muslim #RamadanKareem #Ramzan 
#Islam… https://t.co/0mgJrtmk7B"
2022-04-05 04:14:30+00:00,anindya710,PAISA=LAKSHMI,"2021 Global Rights Index

The 10 Worst Countries for Working People

Bangladesh🇧🇩
Belarus🇧🇾
Brazil🇧🇷
Colombia🇨🇴
Egy… https://t.co/v07BgNdkne",0,0,"West Bengal, India","2021 Global Rights Index

The 10 Worst Countries for Working People

Bangladesh🇧🇩
Belarus🇧🇾
Brazil🇧🇷
Colombia🇨🇴
Egy… https://t.co/v07BgNdkne"
2022-04-05 04:14:20+00:00,CFISS_,CFISS,US President Joe Biden yesterday expressed his wish to watch the Dhaka-Washington ties scale new heights over the n… https://t.co/s2tC6XMfzU,0,1,"Dhaka, Bangladesh",US President Joe Biden yesterday expressed his wish to watch the Dhaka-Washington ties scale new heights over the n… https://t.co/s2tC6XMfzU
2022-04-05 04:12:57+00:00,RuplekhaMitra1,ruplekha,"@ANI Let suffer India, actually we deserve this. This is our karma that we rejected scholar economist M. S  and cho… https://t.co/QgPM9IBTIx",6,18,,"@ANI Let suffer India, actually we deserve this. This is our karma that we rejected scholar economist M. S  and cho… https://t.co/QgPM9IBTIx"
2022-04-05 04:12:10+00:00,Shri_Chandra0,Shri Chandra,"@SyedSuri @hussain2577 @DeekshaNRaut @hemant_1110_ The scars of Moplah, Direct Action Day and Kashmiri Hindus exodu… https://t.co/qr4mdnMlm2",0,0,"Houston, TX","@SyedSuri @hussain2577 @DeekshaNRaut @hemant_1110_ The scars of Moplah, Direct Action Day and Kashmiri Hindus exodu… https://t.co/qr4mdnMlm2"
2022-04-05 04:12:09+00:00,XHNews,China Xinhua News,"Padma bridge, largest of its kind in Bangladesh, is to open to traffic in June: Road Transport and Bridges Minister… https://t.co/c3VCaVFVrc",8,19,"Headquartered in Beijing, PRC","Padma bridge, largest of its kind in Bangladesh, is to open to traffic in June: Road Transport and Bridges Minister… https://t.co/c3VCaVFVrc"
2022-04-05 04:11:07+00:00,TOIKolkata,TOI Kolkata,"Border guards go extra mile, help Bangladesh girls bid adieu to mother https://t.co/U5vSXpEOOR",0,0,"Kolkata, India","Border guards go extra mile, help Bangladesh girls bid adieu to mother https://t.co/U5vSXpEOOR"
2022-04-05 04:10:46+00:00,dailystarnews,The Daily Star,"A probe body, comprising additional deputy commissioner of protection unit and assistant commissioner of Tejgaon Di… https://t.co/041eLkbNHv",0,1,Bangladesh,"A probe body, comprising additional deputy commissioner of protection unit and assistant commissioner of Tejgaon Di… https://t.co/041eLkbNHv"
2022-04-05 04:10:25+00:00,Swaraj0315,Swaraj,@Umar__sofi @UNHCRAsia They must go back to Bangladesh Or to Rakhine. Government must not allow them in India.,0,0,India,@Umar__sofi @UNHCRAsia They must go back to Bangladesh Or to Rakhine. Government must not allow them in India.
2022-04-05 04:10:08+00:00,ksatidass,SATI DASS,"More than 1.1 lakh students went to countries in the neighbourhood: China (58,274), Bangladesh (47,686), Nepal (3,7… https://t.co/CIKACIx6VB",0,1,"Bangalore, INDIA","More than 1.1 lakh students went to countries in the neighbourhood: China (58,274), Bangladesh (47,686), Nepal (3,7… https://t.co/CIKACIx6VB"
2022-04-05 04:10:02+00:00,unbnewsroom,UNB - United News of Bangladesh,"Global Covid cases near 494 million
#global #COVID 
https://t.co/pNnBpyZ7VH",0,0,"Dhaka, Bangladesh","Global Covid cases near 494 million
#global #COVID 
https://t.co/pNnBpyZ7VH"
2022-04-05 04:09:00+00:00,EzraFriedlander,Ezra Friedlander,"Making a point to the Minister of Bangladesh, Dr. A K Abdul Momen whom I met at the Embassy of Bangladash at its Na… https://t.co/NX0A4fTqda",0,2,,"Making a point to the Minister of Bangladesh, Dr. A K Abdul Momen whom I met at the Embassy of Bangladash at its Na… https://t.co/NX0A4fTqda"
2022-04-05 04:08:50+00:00,first_desi,Indian First,"Ganga Jamuna Tehzeeb 

Hindu Muslim Bhai Bhai 

Ramzan mey Ram &amp; Diwali mey Ali

Tolerance &amp; Secularism 

All these… https://t.co/pCuCCKrwYt",30,73,,"Ganga Jamuna Tehzeeb 

Hindu Muslim Bhai Bhai 

Ramzan mey Ram &amp; Diwali mey Ali

Tolerance &amp; Secularism 

All these… https://t.co/pCuCCKrwYt"
2022-04-05 04:07:55+00:00,artindiamag,Art India Magazine,"Magazine: Urdu pulp fiction, a legendary Lahori bookshop, and architecture in Pakistan and Bangladesh, come togethe… https://t.co/G57LqHf0nj",0,1,India,"Magazine: Urdu pulp fiction, a legendary Lahori bookshop, and architecture in Pakistan and Bangladesh, come togethe… https://t.co/G57LqHf0nj"
2022-04-05 04:07:50+00:00,info24bd,bnbd24.com,"Forests cover 14.10% lands of Bangladesh: Minister
https://t.co/h4WIUc9E66

#Forest #Bangladesh #Environment… https://t.co/YtfWhZBR8c",0,0,,"Forests cover 14.10% lands of Bangladesh: Minister
https://t.co/h4WIUc9E66

#Forest #Bangladesh #Environment… https://t.co/YtfWhZBR8c"
2022-04-05 04:07:26+00:00,ar_pitman,Adam Pitman,@AnuAnwarLive @AkhtarM1956 That's a solid read. I wonder what would happen if Dhaka started thinking of Bangladesh… https://t.co/mrTcYGIs1U,0,1,Bangladesh | USA,@AnuAnwarLive @AkhtarM1956 That's a solid read. I wonder what would happen if Dhaka started thinking of Bangladesh… https://t.co/mrTcYGIs1U
2022-04-05 04:07:24+00:00,MajGenMunir,Gen Muniruzzaman,Not all projects taken up by Bangladesh are good https://t.co/u4FaLmMTbN,2,2,"Dhaka, Bangladesh",Not all projects taken up by Bangladesh are good https://t.co/u4FaLmMTbN
2022-04-05 04:06:18+00:00,forever00712,@forever007,@SecBlinken @StateDept have you come to break the bales as far as Bangladesh?  do you want war there too?🤡,0,0,,@SecBlinken @StateDept have you come to break the bales as far as Bangladesh?  do you want war there too?🤡
2022-04-05 04:04:49+00:00,ar_pitman,Adam Pitman,"@AnuAnwarLive @AkhtarM1956 Ha-ha, well, I miss it sometimes! And I think the biggest problem facing India is its mi… https://t.co/bBFlLSTZxa",0,1,Bangladesh | USA,"@AnuAnwarLive @AkhtarM1956 Ha-ha, well, I miss it sometimes! And I think the biggest problem facing India is its mi… https://t.co/bBFlLSTZxa"
2022-04-05 04:04:36+00:00,BJP4souravnath,souravnath,Iqbal Hussain who has placed Quran at the feet of Hanuman ji in Bangladesh was also declared mentally unstable. Due… https://t.co/TZ1e22202y,0,1,"पश्चिम बंगाल, भारत",Iqbal Hussain who has placed Quran at the feet of Hanuman ji in Bangladesh was also declared mentally unstable. Due… https://t.co/TZ1e22202y
2022-04-05 04:04:34+00:00,Outlookindia,Outlook Magazine,"#SAVsBAN l Test series turns acrimonious; #Bangladesh to file official complaint with #ICC

#Cricket #Bangladesh… https://t.co/ZAPrMyuOlp",0,1,"New Delhi, India","#SAVsBAN l Test series turns acrimonious; #Bangladesh to file official complaint with #ICC

#Cricket #Bangladesh… https://t.co/ZAPrMyuOlp"
2022-04-05 04:04:32+00:00,jolly_vijay,Vijay Jolly,"Respected Rahul.Your figures are Misleading. Exact petrol prices :
Afghanistan Rs 85
Pakistan       Rs 160
Sri Lank… https://t.co/G1RKOwlmsC",0,1,"Sainik Farms,New Delhi -110068","Respected Rahul.Your figures are Misleading. Exact petrol prices :
Afghanistan Rs 85
Pakistan       Rs 160
Sri Lank… https://t.co/G1RKOwlmsC"
2022-04-05 04:04:27+00:00,Newsnest7,Newsnest,Pakistan and Sri Lanka face political turmoil fueled by Chinese debt. It is the unfolding crisis in Pakistan and Sr… https://t.co/iC4JNWGPEF,0,0,,Pakistan and Sri Lanka face political turmoil fueled by Chinese debt. It is the unfolding crisis in Pakistan and Sr… https://t.co/iC4JNWGPEF
2022-04-05 04:03:59+00:00,noha_gypsum,Noha Gypsum Decoration,"These Drawing Room And Bedroom Designs Are Great For Gypsum
 Jumman Khalifa Mosque Market, Shaheed Buddhijibi, Basi… https://t.co/pH9AvAXR1H",0,0,"Dhaka, Bangladesh","These Drawing Room And Bedroom Designs Are Great For Gypsum
 Jumman Khalifa Mosque Market, Shaheed Buddhijibi, Basi… https://t.co/pH9AvAXR1H"
2022-04-05 04:03:41+00:00,hlubizer,Tat'uRadebe,@lindsaymanthey Sides must teach their bunnies basics of batting. Bangladesh's Ebadot Hossain is currently one of t… https://t.co/yGXg9IqLLy,0,0,"Johannesburg, South Africa",@lindsaymanthey Sides must teach their bunnies basics of batting. Bangladesh's Ebadot Hossain is currently one of t… https://t.co/yGXg9IqLLy
2022-04-05 04:03:13+00:00,RadharamnDas,Radharamn Das राधारमण दास,Iqbal Hussain who has placed Quran at the feet of Hanuman ji in Bangladesh was also declared mentally unstable. Due… https://t.co/G9X4qQYyBD,333,577,India,Iqbal Hussain who has placed Quran at the feet of Hanuman ji in Bangladesh was also declared mentally unstable. Due… https://t.co/G9X4qQYyBD
2022-04-05 04:02:59+00:00,Saffronwing1,"Utkarsh ""सूर्यवंशी"" Rajanaka",Just make the demographic exchange soon. With political force if required. Get Bangladesh and Pakistani Hindus here… https://t.co/NqWBEhIXlp,0,0,Bharat,Just make the demographic exchange soon. With political force if required. Get Bangladesh and Pakistani Hindus here… https://t.co/NqWBEhIXlp
2022-04-05 04:02:48+00:00,vamsipunuru,vamsi punuru,"@jay_kotakone India is one of the poorest country, poorer than Pakistan also in some parameters. It's true. Now Ban… https://t.co/2TYZytoO9z",0,1,,"@jay_kotakone India is one of the poorest country, poorer than Pakistan also in some parameters. It's true. Now Ban… https://t.co/2TYZytoO9z"
2022-04-05 04:02:05+00:00,JayC1718,JC,"Bangladesh 🤝🏻 SRH

Complains https://t.co/aUErPrTvyI",0,0,,"Bangladesh 🤝🏻 SRH

Complains https://t.co/aUErPrTvyI"
2022-04-05 04:02:05+00:00,dailystarnews,The Daily Star,Momen also told #Blinken that sometimes #Rab may have done some excesses but there is an in-built system for… https://t.co/nwxSRHqryZ,0,1,Bangladesh,Momen also told #Blinken that sometimes #Rab may have done some excesses but there is an in-built system for… https://t.co/nwxSRHqryZ
2022-04-05 04:01:12+00:00,MjHoopin,A.M.💎,@MurraySoccerule At this rate he might as well start rehearsing scripts in the hills of Bangladesh 😂😂😂,0,0,"Washington, DC",@MurraySoccerule At this rate he might as well start rehearsing scripts in the hills of Bangladesh 😂😂😂
