title,link,channel,views,time_published,snippet,verified_badge,extensions,file_path
#Motorcycle Helmet Wireless Bluetooth Headset #beLINK #OPUS High Technology #Standard H02 PP02 Short,https://www.youtube.com/watch?v=if7r7MBzWjY,"{'channel_name': 'MY C', 'channel_link': 'https://www.youtube.com/channel/UCmuiUKQ1e9qTDNNNp1eMwqw'}",24 views,11 months ago,Wireless Bluetooth Headset for Motorcycle Helmets beLINK H02 is the world's first internal types of wireless headset designed ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Oppo Find N Impressions: The Best Folding Phone?!,https://www.youtube.com/watch?v=_VAlGmtfDN0,"{'channel_name': 'Marques Brownlee', 'channel_link': 'https://www.youtube.com/c/mkbhd'}",3M views,5 months ago,It's like if you took the Z Fold 3... and shrunk it into a passport size! Sponsored by Cash App: Download from App Store/Google ...,True,4K,26_05_2022-03_07_37-opus technology-partho.csv
#beLINK H02 #Wireless #Bluetooth Headset #Motorcycle #Helmet #Parts #Accessories #OPUS Eng 0253,https://www.youtube.com/watch?v=bmCIMaCPHqc,"{'channel_name': '""English"" - beLINK Wireless Bluetooth Headset for Motorcycle Helmets', 'channel_link': 'https://www.youtube.com/channel/UCARXqWZO0TJ9KJdBb0Ryoog'}",7.7K views,8 years ago,""" www.opushightech.com "" - beLINK is the world's first internal types of wireless headset designed specifically for motorcycle ...",,,26_05_2022-03_07_37-opus technology-partho.csv
"Opus 2016 De Paul Institute of Science & Technology (DiST), Angamaly",https://www.youtube.com/watch?v=U_HGyCenSUU,"{'channel_name': 'BA MM13', 'channel_link': 'https://www.youtube.com/channel/UCNn5MEZDhbZfcL9yl9jQCaw'}",1.2K views,5 years ago,Opus Night new generation cinematic dance #kochi.,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Telecom. I.T. Mobile- Company Profile,https://www.youtube.com/watch?v=0I_B_vU6soA,"{'channel_name': 'OpusTeam1', 'channel_link': 'https://www.youtube.com/user/OpusTeam1'}",186 views,9 years ago,The official channel of Opus Telecom. I.T. Mobile- a Surrey-based full service telecommunication and I.T. provider offering ...,,,26_05_2022-03_07_37-opus technology-partho.csv
How to Fix razer opus freezing/not turning off,https://www.youtube.com/watch?v=XlOXEfa0ZI4,"{'channel_name': 'Scardy_Cat', 'channel_link': 'https://www.youtube.com/channel/UCCypNJ6BjsfNsBSUJmEADiQ'}",482 views,11 months ago,how to Fix [ hold power [plug in the audio cord] hold both sound up and down please like.,,4K,26_05_2022-03_07_37-opus technology-partho.csv
TRANSPARENT OPUS G5 SPEAKER CABLE AND INTERCONNECT,https://www.youtube.com/watch?v=or9Bl3mhBVE,"{'channel_name': 'Hi Fi 發燒台', 'channel_link': 'https://www.youtube.com/user/nsi001'}",6.1K views,4 years ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
ISE 2019: Opus Technologies Features SmartLoop Modeling Software for Hearing Accessibility,https://www.youtube.com/watch?v=UPJpnkHUi5s,"{'channel_name': 'rAVe [PUBS]', 'channel_link': 'https://www.youtube.com/c/ravepubs'}",72 views,3 years ago,ISE 2019: Opus Technologies Features SmartLoop Modeling Software for Hearing Accessibility.,,,26_05_2022-03_07_37-opus technology-partho.csv
Razer Unboxing | Razer Opus,https://www.youtube.com/watch?v=fIjGwOIs4mk,"{'channel_name': 'R Λ Z Ξ R', 'channel_link': 'https://www.youtube.com/c/razer'}",28K views,1 year ago,"--- SUBSCRIBE and get hooked up with exclusive content, codes. and giveaways.",True,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Fresh 'Work. Play. Repeat',https://www.youtube.com/watch?v=YUIipZCYd9o,"{'channel_name': 'FreshTVGround', 'channel_link': 'https://www.youtube.com/user/FreshTVGround'}",100 views,9 years ago,Short film #3 of 3 for Opus Fresh Apparel - the winter 2013 100% merino range. Check out the rest of our work at ...,,,26_05_2022-03_07_37-opus technology-partho.csv
www.futuretechnologies.es - Opus 6 Series experience,https://www.youtube.com/watch?v=PijaRG7s_zk,"{'channel_name': 'Future Technologies', 'channel_link': 'https://www.youtube.com/user/Futurespain'}",179 views,10 years ago,Future Technologies realiza proyectos de domótica e integración tecnológica avanzada para nuestros clientes más exigentes.,,,26_05_2022-03_07_37-opus technology-partho.csv
Breakthrough Tech with Opus 12,https://www.youtube.com/watch?v=bvm0319yqF0,"{'channel_name': 'The Tech Interactive', 'channel_link': 'https://www.youtube.com/c/TheTech'}",80 views,1 year ago,1:13 ... is the co-founder and chief scientific officer of opus 12 where she developed technology that transforms carbon dioxide into high ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Oppo X 2021 rollable phone hands-on,https://www.youtube.com/watch?v=iF-Hfzntue0,"{'channel_name': 'Engadget', 'channel_link': 'https://www.youtube.com/c/Engadget'}",1.6M views,1 year ago,The Oppo X 2021 prototype rollable phone can switch between a conventional 6.7-inch screen and a mini-tablet-like 7.4-inch ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
if smartphone commercials were EXTREMELY honest.,https://www.youtube.com/watch?v=wadg_mLOPJQ,"{'channel_name': 'Mrwhosetheboss', 'channel_link': 'https://www.youtube.com/c/Mrwhosetheboss'}",4.3M views,1 year ago,Excited to share our latest 2021 Passionfruit smartphones with you today... To check out the last video in this series: ...,True,4K,26_05_2022-03_07_37-opus technology-partho.csv
testo 550s Connectivity | Opus T,https://www.youtube.com/watch?v=ZIARfLDAJ1I,"{'channel_name': 'OPUS T SDN BHD', 'channel_link': 'https://www.youtube.com/channel/UCTEbL_gHtT1TGj9pkH5Tkzw'}",22 views,1 year ago,Everything at a glance. In your hand. New refrigeration technology from Testo. Contact us for more info : www.opustmy.com ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Introducing OPUS Terminal M,https://www.youtube.com/watch?v=83FZxS0AGsA,"{'channel_name': 'CyberLogitec', 'channel_link': 'https://www.youtube.com/c/CyberLogitec'}",1.8K views,2 years ago,OPUS Terminal M is an advanced terminal operating system for multipurpose terminals. Designed to meet the growing needs of ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Razer Barracuda X Review: Multi-platform wireless headset with Razer's latest tech,https://www.youtube.com/watch?v=3fpgolz9adk,"{'channel_name': '9to5Toys', 'channel_link': 'https://www.youtube.com/c/9to5toys'}",19K views,10 months ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Razer Opus review: Solid midrange ANC headphones,https://www.youtube.com/watch?v=FKnO7Px3T5A,"{'channel_name': 'Tech Advisor', 'channel_link': 'https://www.youtube.com/pcadvisor'}",3K views,1 year ago,"Razer is stepping out of the world of gaming with the release of Opus, a pair of over-the-ear active noise cancelling (ANC) ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Pos system,https://www.youtube.com/watch?v=iooNJHhbDac,"{'channel_name': 'will jiao', 'channel_link': 'https://www.youtube.com/channel/UCh88fKP619bwYqh6HsCj6iA'}",6 views,1 month ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
DRYBRUSHING: A COMPLETE GUIDE,https://www.youtube.com/watch?v=kxuY2NXeI2M,"{'channel_name': 'Artis Opus', 'channel_link': 'https://www.youtube.com/c/ArtisOpus'}",157K views,1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
#Motorcycle Helmet Wireless Bluetooth Headset #beLINK #OPUS High Technology #Standard H02 PP02 Long,https://www.youtube.com/watch?v=AcTgZCWcCUM,"{'channel_name': 'MY C', 'channel_link': 'https://www.youtube.com/channel/UCmuiUKQ1e9qTDNNNp1eMwqw'}",40 views,11 months ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Cube and Opus MONOLITH - LED Video Display,https://www.youtube.com/watch?v=mGsYQc2NibI,"{'channel_name': 'Residential Tech Today', 'channel_link': 'https://www.youtube.com/c/ResidentialTechToday'}",379 views,3 years ago,"Opus LED Display Technology Here we are at CEDIA 2018 at the San Diego Convention Center in San Diego, CA September ...",,,26_05_2022-03_07_37-opus technology-partho.csv
ISE 2019: Opus Technologies Adds OP-10SRX UHF Wireless Audio Transmission System for Assistive Liste,https://www.youtube.com/watch?v=y564_6XybqE,"{'channel_name': 'rAVe [PUBS]', 'channel_link': 'https://www.youtube.com/c/ravepubs'}",31 views,3 years ago,ISE 2019: Opus Technologies Adds OP-10SRX UHF Wireless Audio Transmission System for Assistive Listening.,,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS OPLite Launch - Features,https://www.youtube.com/watch?v=wXKk3gGS-Oo,"{'channel_name': 'OPUS Campers Australia', 'channel_link': 'https://www.youtube.com/channel/UChPoYth-MhdHiSEvxhTBnRg'}",14K views,1 year ago,"The OP Lite comes with standard Air OPUS technology that inflates at the touch of a button, tough 4WD capability so you can take ...",,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS LITE VICTRON SOLAR REGULATOR INSTALL,https://www.youtube.com/watch?v=vmjLNdMRLkg,"{'channel_name': 'OUTBACK Discovery', 'channel_link': 'https://www.youtube.com/c/OUTBACKDiscovery'}",564 views,1 year ago,Just installed the victron 15amp 12v solar regulator on my opus lite cmaper trailer here's how i done it.,,4K,26_05_2022-03_07_37-opus technology-partho.csv
Opus: Student-Focused Model,https://www.youtube.com/watch?v=aWDdsVrEWcA,"{'channel_name': 'Opus ACT', 'channel_link': 'https://www.youtube.com/channel/UCLZijAf-3gIwF8YURkjaAXg'}",10 views,5 years ago,Opus uses a student focused model to lead student's to do their best on the ACT.,,,26_05_2022-03_07_37-opus technology-partho.csv
#Solar Powered LED Cap #Lighting Flashing Alart #illumi-cap #Sports Lover #OPUS High Technology,https://www.youtube.com/watch?v=2Xtb2Kcan3k,"{'channel_name': 'MY C', 'channel_link': 'https://www.youtube.com/channel/UCmuiUKQ1e9qTDNNNp1eMwqw'}",201 views,11 months ago,"Sports Lover illumi-cap is the world's newest, patented solar-powered LED cap. Designed for both day and night time activities.",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Telecom. I.T. Mobile Official Video,https://www.youtube.com/watch?v=RrMpgJz8UOU,"{'channel_name': 'OpusTeam1', 'channel_link': 'https://www.youtube.com/user/OpusTeam1'}",151 views,9 years ago,The official channel of Opus Telecom. I.T. Mobile- a Surrey-based full service telecommunication and I.T. provider offering ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Making of Thanksgiving Table by Opus Visual,https://www.youtube.com/watch?v=CvCy8jY4__E,"{'channel_name': 'Opus Visual', 'channel_link': 'https://www.youtube.com/c/OpusVisual'}",73 views,2 years ago,A short video showing modeling of our Thanksgiving table. Made entirely in Blender (https://www.blender.org/) with love.,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Fresh 'Tech Range' Motion Graphic,https://www.youtube.com/watch?v=IQ2hoTxFvEA,"{'channel_name': 'FreshTVGround', 'channel_link': 'https://www.youtube.com/user/FreshTVGround'}",96 views,9 years ago,"3D Motion Graphic using Maya and Final Cut Pro. 3D artist: Arien Hielkemia, Writer,Director: James Simpson For apparel ...",,,26_05_2022-03_07_37-opus technology-partho.csv
DON'T BUY THESE! - Why You Should NOT Buy Nike Tech Craft Soccer Cleats,https://www.youtube.com/watch?v=w1n8osgBMz0,"{'channel_name': 'Soccer Reviews For You', 'channel_link': 'https://www.youtube.com/c/Soccerreviewsforyou'}",61K views,4 years ago,SR4U Review Website - http://soccerreviewsforyou.com/ SR4U Replacement Laces - http://www.sr4ulaces.com/ Daily Deals Email ...,True,4K,26_05_2022-03_07_37-opus technology-partho.csv
The Opus by Omniyat,https://www.youtube.com/watch?v=ImFBFwR1834,"{'channel_name': 'Homes 4 Life Real Estate Dubai', 'channel_link': 'https://www.youtube.com/c/Homes4lifedubai'}",8 views,1 month ago,"Drawing inspiration from the environment surrounding The Opus, Zaha Hadid designed the ultimate residence experience, where ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Connect Opus to Network,https://www.youtube.com/watch?v=rDqk9Hz-zLc,"{'channel_name': 'OliveMedia', 'channel_link': 'https://www.youtube.com/user/OliveMedia'}",1.5K views,12 years ago,This brief tutorial will show you the step-by-step process to connect your Opus 4 to your home network.,,,26_05_2022-03_07_37-opus technology-partho.csv
Atlona Shows Off Their Essential Opus Series,https://www.youtube.com/watch?v=FLc2L6Jq2Eo,"{'channel_name': 'Residential Tech Today', 'channel_link': 'https://www.youtube.com/c/ResidentialTechToday'}",49 views,2 years ago,For More Info: www.atlona.com Stay informed with Residential Tech Today!,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Festive Ball 2018,https://www.youtube.com/watch?v=0pd3tq8IhlE,"{'channel_name': 'Lauren Peake', 'channel_link': 'https://www.youtube.com/channel/UCf83QjRPqcfcLTeUfoRskww'}",129 views,3 years ago,Opus Talent Solutions 2018 Festive Ball held at the Bristol Museum.,,,26_05_2022-03_07_37-opus technology-partho.csv
Green Razer OPUS X gaming headset unboxing & first impression 🎧,https://www.youtube.com/watch?v=rOt7cKqe_KE,"{'channel_name': 'Tech Tagged', 'channel_link': 'https://www.youtube.com/c/TechTagged'}",818 views,10 months ago,"In this video, I will be unboxing and giving you my first impression of Razer OPUS X budget friendly gaming headset. Active noise ...",,,26_05_2022-03_07_37-opus technology-partho.csv
First Preview of The Versatile Opus 6 Series Multi-room S...,https://www.youtube.com/watch?v=aE7giLmNPXs,"{'channel_name': 'Cinenow UK', 'channel_link': 'https://www.youtube.com/channel/UCEB4CNjgxoehEmArO_oVPkg'}",818 views,8 years ago,First Preview of The Versatile Opus 6 Series Multi-room System (ISE 2010),,,26_05_2022-03_07_37-opus technology-partho.csv
Leitch Landscapes Opus App Web,https://www.youtube.com/watch?v=3MKxgQXZkNc,"{'channel_name': 'OPUS4Business', 'channel_link': 'https://www.youtube.com/channel/UC8tCXf3kbLDbQembjSePmpA'}",52 views,1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Pos system,https://www.youtube.com/watch?v=iooNJHhbDac,"{'channel_name': 'will jiao', 'channel_link': 'https://www.youtube.com/channel/UCh88fKP619bwYqh6HsCj6iA'}",6 views,1 month ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
DRYBRUSHING: A COMPLETE GUIDE,https://www.youtube.com/watch?v=kxuY2NXeI2M,"{'channel_name': 'Artis Opus', 'channel_link': 'https://www.youtube.com/c/ArtisOpus'}",157K views,1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Cube and Opus MONOLITH - LED Video Display,https://www.youtube.com/watch?v=mGsYQc2NibI,"{'channel_name': 'Residential Tech Today', 'channel_link': 'https://www.youtube.com/c/ResidentialTechToday'}",379 views,3 years ago,"Opus LED Display Technology Here we are at CEDIA 2018 at the San Diego Convention Center in San Diego, CA September ...",,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS LITE VICTRON SOLAR REGULATOR INSTALL,https://www.youtube.com/watch?v=vmjLNdMRLkg,"{'channel_name': 'OUTBACK Discovery', 'channel_link': 'https://www.youtube.com/c/OUTBACKDiscovery'}",564 views,1 year ago,Just installed the victron 15amp 12v solar regulator on my opus lite cmaper trailer here's how i done it.,,4K,26_05_2022-03_07_37-opus technology-partho.csv
Opus: Student-Focused Model,https://www.youtube.com/watch?v=aWDdsVrEWcA,"{'channel_name': 'Opus ACT', 'channel_link': 'https://www.youtube.com/channel/UCLZijAf-3gIwF8YURkjaAXg'}",10 views,5 years ago,Opus uses a student focused model to lead student's to do their best on the ACT.,,,26_05_2022-03_07_37-opus technology-partho.csv
#Solar Powered LED Cap #Lighting Flashing Alart #illumi-cap #Sports Lover #OPUS High Technology,https://www.youtube.com/watch?v=2Xtb2Kcan3k,"{'channel_name': 'MY C', 'channel_link': 'https://www.youtube.com/channel/UCmuiUKQ1e9qTDNNNp1eMwqw'}",201 views,11 months ago,"Sports Lover illumi-cap is the world's newest, patented solar-powered LED cap. Designed for both day and night time activities.",,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS - EdTech design framework by Education Alliance Finland.,https://www.youtube.com/watch?v=1F1Kzfs2BpQ,"{'channel_name': 'Education Alliance Finland', 'channel_link': 'https://www.youtube.com/channel/UChQnPaf0X6e_cMtwvNFh5yQ'}",35 views,5 months ago,Introduction to OPUS Website which is a complete toolkit for EdTech developers. The website provides a science-based design ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Jivi Opus S3 frp bypass without pc jivi Opus S3 Google account unlock,https://www.youtube.com/watch?v=WtzU1h1JqUM,"{'channel_name': 'gold tech', 'channel_link': 'https://www.youtube.com/channel/UCOsIUuG_gR41qifQ0D5cMnw'}",10K views,3 years ago,Jivi Opus S3 Google account unlock without pc #jiviOpusS3frpbypasswithoutpc Jivi Opus S3 frp unlock Jivi Opus S3 frp bypass ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus: 100% Student Focused,https://www.youtube.com/watch?v=L0rpPEzUQ9c,"{'channel_name': 'Opus ACT', 'channel_link': 'https://www.youtube.com/channel/UCLZijAf-3gIwF8YURkjaAXg'}",3 views,5 years ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS DOA,https://www.youtube.com/watch?v=tCvzvdHqcR8,"{'channel_name': 'Rune Jakobsen', 'channel_link': 'https://www.youtube.com/user/harraball111'}",4 views,2 years ago,Shows the difference between a working OPUS charger and a defect one.,,,26_05_2022-03_07_37-opus technology-partho.csv
